"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"449","AMPH",-0.901553792290903,4.28704159973168,16.4507186516572,9.30436679168592e-05,"P49418","P49418","reviewed","AMPH_HUMAN","Amphiphysin","AMPH AMPH1","FUNCTION: May participate in mechanisms of regulated exocytosis in synapses and certain endocrine cell types. May control the properties of the membrane associated cytoskeleton.","AMPH","actin cytoskeleton [GO:0015629]; anchoring junction [GO:0070161]; cytosol [GO:0005829]; leading edge membrane [GO:0031256]; plasma membrane [GO:0005886]; synaptic vesicle [GO:0008021]; synaptic vesicle membrane [GO:0030672]; phospholipid binding [GO:0005543]; chemical synaptic transmission [GO:0007268]; endocytosis [GO:0006897]; synaptic vesicle endocytosis [GO:0048488]","Q0P5N6; Q86V38; Q05D60; Q08209-2; P48454; P54274; P08081; P69682; Q9CR95; P58197","SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton.","ENST00000325590.9 [P49418-2];ENST00000356264.7 [P49418-1];",0.00260682230627808
"531","ANLN",-0.621542930004809,7.09380680370452,28.5849925810075,5.61121905756486e-07,"Q9NQW6","Q9NQW6","reviewed","ANLN_HUMAN","Anillin","ANLN","FUNCTION: Required for cytokinesis (PubMed:16040610). Essential for the structural integrity of the cleavage furrow and for completion of cleavage furrow ingression. Plays a role in bleb assembly during metaphase and anaphase of mitosis (PubMed:23870127). May play a significant role in podocyte cell migration (PubMed:24676636). {ECO:0000269|PubMed:10931866, ECO:0000269|PubMed:12479805, ECO:0000269|PubMed:15496454, ECO:0000269|PubMed:16040610, ECO:0000269|PubMed:16357138, ECO:0000269|PubMed:23870127, ECO:0000269|PubMed:24676636}.","ANLN","actin cytoskeleton [GO:0015629]; actomyosin contractile ring [GO:0005826]; bleb [GO:0032059]; cell cortex [GO:0005938]; cytosol [GO:0005829]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; actin binding [GO:0003779]; cadherin binding [GO:0045296]; actomyosin contractile ring assembly [GO:0000915]; hematopoietic progenitor cell differentiation [GO:0002244]; mitotic cytokinesis [GO:0000281]; podocyte cell migration [GO:0090521]; positive regulation of bleb assembly [GO:1904172]; regulation of exit from mitosis [GO:0007096]; septin ring assembly [GO:0000921]; septin ring organization [GO:0031106]","Q8NA82","SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton. Cytoplasm, cell cortex {ECO:0000269|PubMed:23870127}. Cell projection, bleb {ECO:0000269|PubMed:23870127}. Note=Mainly found in the nucleus during interphase. Colocalizes with cortical F-actin upon nuclear envelope breakdown in mitosis and subsequently concentrates in the area of the prospective contractile ring in anaphase. This pattern persists until telophase, when the protein becomes concentrated in the midbody.","ENST00000265748.7 [Q9NQW6-1];ENST00000396068.6 [Q9NQW6-2];",3.77089346700132e-05
"550","ANXA2",-0.447156754990893,10.5791202032476,25.3766800085932,1.84050372769717e-06,"H0YLV6","H0YLV6","unreviewed","H0YLV6_HUMAN","Annexin","ANXA2","","ANXA2","basement membrane [GO:0005604]; extracellular region [GO:0005576]; membrane [GO:0016020]; calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; cytoskeletal protein binding [GO:0008092]; phospholipase inhibitor activity [GO:0004859]","","SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}. Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000256|ARBA:ARBA00004302}.","ENST00000558503.6;",0.000104327219996655
"569","AP1M2",-0.946396504237432,4.66883328955594,28.502574292057,5.01056536919217e-07,"Q9Y6Q5","Q9Y6Q5","reviewed","AP1M2_HUMAN","AP-1 complex subunit mu-2 (AP-mu chain family member mu1B) (Adaptor protein complex AP-1 subunit mu-2) (Adaptor-related protein complex 1 subunit mu-2) (Clathrin assembly protein complex 1 mu-2 medium chain 2) (Golgi adaptor HA1/AP1 adaptin mu-2 subunit) (Mu-adaptin 2) (Mu1B-adaptin)","AP1M2","FUNCTION: Subunit of clathrin-associated adaptor protein complex 1 that plays a role in protein sorting in the trans-Golgi network (TGN) and endosomes. The AP complexes mediate the recruitment of clathrin to membranes and the recognition of sorting signals within the cytosolic tails of transmembrane cargo molecules.","AP1M2","AP-1 adaptor complex [GO:0030121]; clathrin-coated vesicle [GO:0030136]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; trans-Golgi network membrane [GO:0032588]; clathrin adaptor activity [GO:0035615]; basolateral protein secretion [GO:0110010]; protein targeting [GO:0006605]; vesicle targeting [GO:0006903]; vesicle-mediated transport [GO:0016192]","P63010","SUBCELLULAR LOCATION: Golgi apparatus. Cytoplasmic vesicle, clathrin-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex.","ENST00000250244.11 [Q9Y6Q5-1];ENST00000590923.5 [Q9Y6Q5-2];",3.47871610478765e-05
"576","AP2M1",-0.483348402892016,6.57271259063065,19.051910305772,2.86414394331214e-05,"Q96CW1","Q96CW1","reviewed","AP2M1_HUMAN","AP-2 complex subunit mu (AP-2 mu chain) (Adaptin-mu2) (Adaptor protein complex AP-2 subunit mu) (Adaptor-related protein complex 2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (HA2 50 kDa subunit) (Plasma membrane adaptor AP-2 50 kDa protein)","AP2M1 CLAPM1 KIAA0109","FUNCTION: Component of the adaptor protein complex 2 (AP-2) (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). Adaptor protein complexes function in protein transport via transport vesicles in different membrane traffic pathways (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). Adaptor protein complexes are vesicle coat components and appear to be involved in cargo selection and vesicle formation (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). AP-2 is involved in clathrin-dependent endocytosis in which cargo proteins are incorporated into vesicles surrounded by clathrin (clathrin-coated vesicles, CCVs) which are destined for fusion with the early endosome (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). The clathrin lattice serves as a mechanical scaffold but is itself unable to bind directly to membrane components (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). Clathrin-associated adaptor protein (AP) complexes which can bind directly to both the clathrin lattice and to the lipid and protein components of membranes are considered to be the major clathrin adaptors contributing the CCV formation (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). AP-2 also serves as a cargo receptor to selectively sort the membrane proteins involved in receptor-mediated endocytosis (PubMed:16581796). AP-2 seems to play a role in the recycling of synaptic vesicle membranes from the presynaptic surface (PubMed:12694563, PubMed:12952941, PubMed:14745134, PubMed:14985334, PubMed:15473838, PubMed:31104773). AP-2 recognizes Y-X-X-[FILMV] (Y-X-X-Phi) and [ED]-X-X-X-L-[LI] endocytosis signal motifs within the cytosolic tails of transmembrane cargo molecules (By similarity). AP-2 may also play a role in maintaining normal post-endocytic trafficking through the ARF6-regulated, non-clathrin pathway (PubMed:19033387). During long-term potentiation in hippocampal neurons, AP-2 is responsible for the endocytosis of ADAM10 (PubMed:23676497). The AP-2 mu subunit binds to transmembrane cargo proteins; it recognizes the Y-X-X-Phi motifs (By similarity). The surface region interacting with to the Y-X-X-Phi motif is inaccessible in cytosolic AP-2, but becomes accessible through a conformational change following phosphorylation of AP-2 mu subunit at Thr-156 in membrane-associated AP-2 (PubMed:11877457). The membrane-specific phosphorylation event appears to involve assembled clathrin which activates the AP-2 mu kinase AAK1 (PubMed:11877457). Plays a role in endocytosis of frizzled family members upon Wnt signaling (By similarity). {ECO:0000250|UniProtKB:P84092, ECO:0000269|PubMed:11877457, ECO:0000269|PubMed:12694563, ECO:0000269|PubMed:12952941, ECO:0000269|PubMed:14745134, ECO:0000269|PubMed:14985334, ECO:0000269|PubMed:15473838, ECO:0000269|PubMed:16581796, ECO:0000269|PubMed:19033387, ECO:0000269|PubMed:23676497, ECO:0000269|PubMed:31104773}.","AP2M1","AP-2 adaptor complex [GO:0030122]; clathrin-coated endocytic vesicle [GO:0045334]; clathrin-coated endocytic vesicle membrane [GO:0030669]; clathrin-coated pit [GO:0005905]; cytoplasmic side of plasma membrane [GO:0009898]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endocytic vesicle membrane [GO:0030666]; endolysosome membrane [GO:0036020]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynapse [GO:0098793]; clathrin adaptor activity [GO:0035615]; disordered domain specific binding [GO:0097718]; lipid binding [GO:0008289]; low-density lipoprotein particle receptor binding [GO:0050750]; signal sequence binding [GO:0005048]; transmembrane transporter binding [GO:0044325]; clathrin-dependent endocytosis [GO:0072583]; endocytosis [GO:0006897]; intracellular protein transport [GO:0006886]; negative regulation of protein localization to plasma membrane [GO:1903077]; positive regulation of receptor internalization [GO:0002092]; positive regulation of synaptic vesicle endocytosis [GO:1900244]; postsynaptic neurotransmitter receptor internalization [GO:0098884]; protein-containing complex assembly [GO:0065003]; receptor internalization [GO:0031623]; regulation of vesicle size [GO:0097494]; synaptic vesicle endocytosis [GO:0048488]; vesicle budding from membrane [GO:0006900]; vesicle-mediated transport [GO:0016192]","Q9BYF1; P63010; Q7Z3C6; P0DPH9; Q96JC9; P00533; Q8N9N8; Q86YD7; P51114; Q99880; Q16778; P62807; Q96MH2; Q1ED39; Q8N8X9; P55081; Q9BU76; Q00013; Q8N3F0; Q9BSU3; Q6ZUT1; Q99633; Q8NAV1; Q9NZ81; Q03393; P35268; Q9UHP6; Q92609; Q96EY4; Q68CQ4; Q9P0T4; PRO_0000037566 [P27958]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:31104773}. Membrane, coated pit {ECO:0000269|PubMed:31104773}; Peripheral membrane protein; Cytoplasmic side. Note=AP-2 appears to be excluded from internalizing CCVs and to disengage from sites of endocytosis seconds before internalization of the nascent CCV. {ECO:0000250|UniProtKB:P84091}.","ENST00000292807.9 [Q96CW1-1];ENST00000382456.7 [Q96CW1-2];ENST00000439647.5 [Q96CW1-2];ENST00000621863.5 [Q96CW1-2];",0.00101469563325022
"590","AP5M1",-0.467124269508386,5.37662192776977,12.9008886335583,0.000490653813393385,"Q9H0R1","Q9H0R1","reviewed","AP5M1_HUMAN","AP-5 complex subunit mu-1 (Adaptor-related protein complex 5 subunit mu-1) (Mu5) (Mu-2-related death-inducing protein) (MuD) (Putative HIV-1 infection-related protein)","AP5M1 C14orf108 MUDENG","FUNCTION: As part of AP-5, a probable fifth adaptor protein complex it may be involved in endosomal transport. According to PubMed:18395520, it may play a role in cell death. {ECO:0000269|PubMed:18395520, ECO:0000269|PubMed:22022230}.","AP5M1","AP-5 adaptor complex [GO:0044599]; AP-type membrane coat adaptor complex [GO:0030119]; cytosol [GO:0005829]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; membrane [GO:0016020]; endosomal transport [GO:0016197]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]","Q2VPB7","SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:22022230}. Late endosome membrane {ECO:0000305|PubMed:22022230}; Peripheral membrane protein {ECO:0000305|PubMed:22022230}; Cytoplasmic side {ECO:0000305|PubMed:22022230}. Lysosome membrane {ECO:0000305|PubMed:22022230}; Peripheral membrane protein {ECO:0000305|PubMed:22022230}; Cytoplasmic side {ECO:0000305|PubMed:22022230}. Note=May cycle on and off membranes.","ENST00000261558.8 [Q9H0R1-1];",0.00957162690890881
"617","APOBEC3C",-0.551038107427087,5.40016245522063,13.7343946684133,0.000330014721871493,"Q9NRW3","Q9NRW3","reviewed","ABC3C_HUMAN","DNA dC->dU-editing enzyme APOBEC-3C (A3C) (EC 3.5.4.38) (APOBEC1-like) (Phorbolin I)","APOBEC3C APOBEC1L PBI","FUNCTION: DNA deaminase (cytidine deaminase) which acts as an inhibitor of retrovirus replication and retrotransposon mobility via deaminase-dependent and -independent mechanisms. After the penetration of retroviral nucleocapsids into target cells of infection and the initiation of reverse transcription, it can induce the conversion of cytosine to uracil in the minus-sense single-strand viral DNA, leading to G-to-A hypermutations in the subsequent plus-strand viral DNA. The resultant detrimental levels of mutations in the proviral genome, along with a deamination-independent mechanism that works prior to the proviral integration, together exert efficient antiretroviral effects in infected target cells. Selectively targets single-stranded DNA and does not deaminate double-stranded DNA or single- or double-stranded RNA. Exhibits antiviral activity against simian immunodeficiency virus (SIV), hepatitis B virus (HBV), herpes simplex virus 1 (HHV-1) and Epstein-Barr virus (EBV) and may inhibit the mobility of LTR and non-LTR retrotransposons. May also play a role in the epigenetic regulation of gene expression through the process of active DNA demethylation. {ECO:0000269|PubMed:12859895, ECO:0000269|PubMed:15466872, ECO:0000269|PubMed:16527742, ECO:0000269|PubMed:20062055, ECO:0000269|PubMed:21496894, ECO:0000269|PubMed:21632763}.","APOBEC3C","cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]; cytidine deaminase activity [GO:0004126]; deoxycytidine deaminase activity [GO:0047844]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; cytidine deamination [GO:0009972]; cytidine to uridine editing [GO:0016554]; defense response to virus [GO:0051607]; DNA cytosine deamination [GO:0070383]; DNA demethylation [GO:0080111]; innate immune response [GO:0045087]; negative regulation of single stranded viral RNA replication via double stranded DNA intermediate [GO:0045869]; negative regulation of transposition [GO:0010529]; negative regulation of viral genome replication [GO:0045071]","Q9Y3Y2-3; Q03014; P61978-2; P79522; P38159; P0DJD3; Q15415; Q96RU7; P15622-3; Q9H9D4; Q96MX3; Q9P0T4","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21835787, ECO:0000269|PubMed:22977230}. Cytoplasm {ECO:0000269|PubMed:21835787, ECO:0000269|PubMed:22977230}.","ENST00000361441.5;",0.00714702979060787
"668","ARHGAP11A",-0.57013296656248,7.1029093444863,31.2311923299387,1.65345925021425e-07,"Q6P4F7","Q6P4F7","reviewed","RHGBA_HUMAN","Rho GTPase-activating protein 11A (Rho-type GTPase-activating protein 11A)","ARHGAP11A KIAA0013","FUNCTION: GTPase activator for the Rho-type GTPases by converting them to an inactive GDP-bound state. {ECO:0000269|PubMed:27957544}.","ARHGAP11A","cytosol [GO:0005829]; nucleus [GO:0005634]; GTPase activator activity [GO:0005096]; positive regulation of GTPase activity [GO:0043547]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:31883789}.","ENST00000361627.8 [Q6P4F7-1];ENST00000543522.5 [Q6P4F7-3];ENST00000565905.5 [Q6P4F7-3];ENST00000567348.5 [Q6P4F7-2];ENST00000611363.1 [Q6P4F7-3];ENST00000619401.4 [Q6P4F7-1];ENST00000622253.4 [Q6P4F7-3];",1.37595953605064e-05
"725","ARID3A",-0.661517168643038,4.68276085024724,17.4050374853781,6.01677587565433e-05,"Q99856","Q99856","reviewed","ARI3A_HUMAN","AT-rich interactive domain-containing protein 3A (ARID domain-containing protein 3A) (B-cell regulator of IgH transcription) (Bright) (Dead ringer-like protein 1) (E2F-binding protein 1)","ARID3A DRIL1 DRIL3 DRX E2FBP1","FUNCTION: Transcription factor which may be involved in the control of cell cycle progression by the RB1/E2F1 pathway and in B-cell differentiation. {ECO:0000269|PubMed:11812999, ECO:0000269|PubMed:12692263}.","ARID3A","cytosol [GO:0005829]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; transcription coregulator activity [GO:0003712]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","X5D778; Q06187; Q15323; O15479; O15481; Q9UBU8-2; Q15014; Q7Z3S9; Q6BDI9; O60220; Q5I0X7; P23025","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000269|PubMed:17400556}. Cytoplasm {ECO:0000269|PubMed:17400556}. Note=Shuttles between nucleus and cytoplasm.","ENST00000263620.8;",0.00182992331297506
"747","ARL4C",-1.07168080956255,7.28069017882634,40.0923395091434,1.12514122558538e-07,"P56559","P56559","reviewed","ARL4C_HUMAN","ADP-ribosylation factor-like protein 4C (ADP-ribosylation factor-like protein 7) (ADP-ribosylation factor-like protein LAK)","ARL4C ARL7","FUNCTION: Small GTP-binding protein which cycles between an inactive GDP-bound and an active GTP-bound form, and the rate of cycling is regulated by guanine nucleotide exchange factors (GEF) and GTPase-activating proteins (GAP). GTP-binding protein that does not act as an allosteric activator of the cholera toxin catalytic subunit. May be involved in transport between a perinuclear compartment and the plasma membrane, apparently linked to the ABCA1-mediated cholesterol secretion pathway. Recruits CYTH1, CYTH2, CYTH3 and CYTH4 to the plasma membrane in the GDP-bound form. Regulates the microtubule-dependent intracellular vesicular transport from early endosome to recycling endosome process. {ECO:0000269|PubMed:15147902, ECO:0000269|PubMed:17398095, ECO:0000269|PubMed:19409876}.","ARL4C","cytoplasm [GO:0005737]; cytosol [GO:0005829]; filopodium [GO:0030175]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; alpha-tubulin binding [GO:0043014]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; endocytic recycling [GO:0032456]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]","","SUBCELLULAR LOCATION: Cell projection, filopodium. Cell membrane. Cytoplasm.","ENST00000339728.6 [P56559-2];ENST00000390645.2 [P56559-1];",9.77922747002122e-06
"752","ARL6IP1",-0.575127931146558,7.7235498048259,36.940969372838,1.7517134994392e-08,"Q15041","Q15041","reviewed","AR6P1_HUMAN","ADP-ribosylation factor-like protein 6-interacting protein 1 (ARL-6-interacting protein 1) (Aip-1) (Apoptotic regulator in the membrane of the endoplasmic reticulum)","ARL6IP1 ARL6IP ARMER KIAA0069","FUNCTION: Positively regulates SLC1A1/EAAC1-mediated glutamate transport by increasing its affinity for glutamate in a PKC activity-dependent manner. Promotes the catalytic efficiency of SLC1A1/EAAC1 probably by reducing its interaction with ARL6IP5, a negative regulator of SLC1A1/EAAC1-mediated glutamate transport (By similarity). Plays a role in the formation and stabilization of endoplasmic reticulum tubules (PubMed:24262037). Negatively regulates apoptosis, possibly by modulating the activity of caspase-9 (CASP9). Inhibits cleavage of CASP9-dependent substrates and downstream markers of apoptosis but not CASP9 itself (PubMed:12754298). May be involved in protein transport, membrane trafficking, or cell signaling during hematopoietic maturation (PubMed:10995579). {ECO:0000250|UniProtKB:Q9JKW0, ECO:0000269|PubMed:12754298, ECO:0000269|PubMed:24262037, ECO:0000303|PubMed:10995579}.","ARL6IP1","cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum tubular network [GO:0071782]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; Sec61 translocon complex [GO:0005784]; identical protein binding [GO:0042802]; apoptotic process [GO:0006915]; cotranslational protein targeting to membrane [GO:0006613]; endoplasmic reticulum tubular network formation [GO:0071787]; endoplasmic reticulum tubular network membrane organization [GO:1990809]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; positive regulation of L-glutamate import across plasma membrane [GO:0002038]; regulation of endoplasmic reticulum tubular network organization [GO:1903371]","Q96CM8; Q13520; Q15041; Q8NEA5; Q9Y5P4; Q9Y5P4-2; Q9NR28; Q9NZN3; P54849; P51116; Q05329; O95995; Q9H4A6; Q9H8Y8; Q8TDV0; Q8TDT2; Q7Z5P4; Q9BT40; Q8IX19; Q5SR56; Q6N075; O14880; Q96C03-3; Q96E29; Q9HB07; Q9H115; Q9ULP0; Q9ULP0-2; Q96HA8; Q9Y3D7; Q5JS98; Q9NRD5; P43378; Q14088; Q96HR9-2; Q86VR2; Q99942; Q9NQC3; O00560; Q9HC62; Q8N114-3; P34897; Q3KNW5; Q9NQQ7-3; Q13596; Q8N5Z3; Q9Y5X0; Q9Y5W9; Q9UMY4; Q9UMY4-1; Q9NRS6; O60749; O60493; O95219; Q9Y5X2; Q9NZD8; Q96DR4; E5KS60; Q9P2R7; Q9BW92; Q00059; Q6PL24; Q9NUH8; Q9NWD8; P61165; A0A384ME17; P49411; Q7KZS0; Q3ZAQ7; Q96P53; Q9Y4P8; Q9BSR8; Q9BQ24; P0DTC6","SUBCELLULAR LOCATION: Endomembrane system {ECO:0000269|PubMed:10995579}; Multi-pass membrane protein {ECO:0000269|PubMed:10995579}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:12754298, ECO:0000269|PubMed:24076029, ECO:0000269|PubMed:24262037}; Multi-pass membrane protein {ECO:0000269|PubMed:24076029}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9JKW0}. Note=Predominantly localized to intracytoplasmic membranes. Preferentially localizes at the ER tubules and the edge of the ER sheets, both of which are characterized by a high membrane curvature. {ECO:0000269|PubMed:24262037}.","ENST00000304414.12 [Q15041-1];ENST00000546206.6 [Q15041-2];",1.9463925678996e-06
"754","ARL6IP5",-0.647462541268588,6.41860684148136,28.5036540685902,5.00834319637967e-07,"O75915","O75915","reviewed","PRAF3_HUMAN","PRA1 family protein 3 (ADP-ribosylation factor-like protein 6-interacting protein 5) (ARL-6-interacting protein 5) (Aip-5) (Cytoskeleton-related vitamin A-responsive protein) (Dermal papilla-derived protein 11) (GTRAP3-18) (Glutamate transporter EAAC1-interacting protein) (JM5) (Prenylated Rab acceptor protein 2) (Protein JWa) (Putative MAPK-activating protein PM27)","ARL6IP5 DERP11 JWA PRA2 PRAF3 HSPC127","FUNCTION: Regulates intracellular concentrations of taurine and glutamate. Negatively modulates SLC1A1/EAAC1 glutamate transport activity by decreasing its affinity for glutamate in a PKC activity-dependent manner. Plays a role in the retention of SLC1A1/EAAC1 in the endoplasmic reticulum. {ECO:0000250|UniProtKB:Q8R5J9, ECO:0000250|UniProtKB:Q9ES40}.","ARL6IP5","cytoskeleton [GO:0005856]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; cellular response to organic cyclic compound [GO:0071407]; glutathione metabolic process [GO:0006749]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; L-glutamate import across plasma membrane [GO:0098712]; L-glutamate transmembrane transport [GO:0015813]; learning or memory [GO:0007611]; negative regulation of L-glutamate import across plasma membrane [GO:0002037]; negative regulation of mitochondrial membrane potential [GO:0010917]; negative regulation of transport [GO:0051051]; neuron death in response to oxidative stress [GO:0036475]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043280]; positive regulation of stress-activated MAPK cascade [GO:0032874]; protein localization to plasma membrane [GO:0072659]; protein transport [GO:0015031]","Q9NQG6; Q96GF1","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9ES40}; Multi-pass membrane protein {ECO:0000255}. Cell membrane {ECO:0000250|UniProtKB:Q9ES40}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm {ECO:0000250|UniProtKB:Q9ES40}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9ES40}. Note=Also exists as a soluble form in the cytoplasm. Associated with microtubules. {ECO:0000250|UniProtKB:Q9ES40}.","ENST00000273258.4;",3.47871610478765e-05
